,date,open,high,low,close,target,naive_pred
1,2019-03-29 00:00:00,95.74,98.19,94.91,98.13,1.0,0.0
2,2019-03-30 00:00:00,98.3,101.0,95.5,100.78,1.0,0.0
3,2019-03-31 00:00:00,100.58,110.89,99.61,110.7,1.0,0.0
4,2019-04-01 00:00:00,110.5,120.06,107.71,112.97,1.0,0.0
5,2019-04-02 00:00:00,113.28,125.84,111.03,123.69,-1.0,0.0
6,2019-04-03 00:00:00,123.5,139.1,118.38,123.43,-1.0,0.0
7,2019-04-04 00:00:00,123.78,131.65,119.02,122.87,1.0,1.0
8,2019-04-05 00:00:00,122.87,134.24,122.87,132.78,-1.0,1.0
9,2019-04-06 00:00:00,132.84,137.83,128.01,130.93,1.0,0.0
10,2019-04-07 00:00:00,130.55,135.33,130.11,135.11,1.0,1.0
11,2019-04-08 00:00:00,135.17,137.85,128.67,135.3,-1.0,0.0
12,2019-04-09 00:00:00,135.2,135.52,128.84,131.4,-1.0,0.0
13,2019-04-10 00:00:00,131.32,133.38,126.43,129.74,-1.0,1.0
14,2019-04-11 00:00:00,129.73,129.84,113.2,122.3,-1.0,1.0
15,2019-04-12 00:00:00,122.3,123.03,114.98,118.93,1.0,1.0
16,2019-04-13 00:00:00,118.72,119.84,117.11,119.1,1.0,1.0
17,2019-04-14 00:00:00,119.1,123.16,117.88,122.57,-1.0,0.0
18,2019-04-15 00:00:00,122.57,123.78,115.04,118.56,1.0,0.0
19,2019-04-16 00:00:00,118.48,131.0,115.54,120.61,-1.0,1.0
20,2019-04-17 00:00:00,120.5,122.33,118.44,120.08,1.0,0.0
21,2019-04-18 00:00:00,119.94,125.59,119.7,123.52,-1.0,1.0
22,2019-04-19 00:00:00,123.54,123.82,119.45,122.11,1.0,0.0
23,2019-04-20 00:00:00,121.87,124.47,121.3,123.1,-1.0,1.0
24,2019-04-21 00:00:00,123.27,123.72,117.22,121.19,1.0,0.0
25,2019-04-22 00:00:00,121.22,122.88,118.75,121.65,-1.0,1.0
26,2019-04-23 00:00:00,122.15,125.38,117.05,117.05,-1.0,0.0
27,2019-04-24 00:00:00,117.0,120.28,110.8,115.02,-1.0,1.0
28,2019-04-25 00:00:00,115.45,118.0,106.91,108.89,1.0,1.0
29,2019-04-26 00:00:00,108.89,114.33,106.38,110.27,-1.0,1.0
30,2019-04-27 00:00:00,110.27,111.43,108.76,110.01,1.0,0.0
31,2019-04-28 00:00:00,110.01,111.48,108.88,110.73,-1.0,1.0
32,2019-04-29 00:00:00,110.72,111.5,106.77,107.72,1.0,0.0
33,2019-04-30 00:00:00,107.72,111.71,106.93,110.98,1.0,1.0
34,2019-05-01 00:00:00,111.04,119.41,110.98,116.47,1.0,0.0
35,2019-05-02 00:00:00,116.95,118.9,114.9,117.13,1.0,0.0
36,2019-05-03 00:00:00,116.41,121.57,115.65,120.71,-1.0,0.0
37,2019-05-04 00:00:00,121.09,123.91,116.58,120.22,-1.0,0.0
38,2019-05-05 00:00:00,120.22,120.83,117.83,118.63,1.0,1.0
39,2019-05-06 00:00:00,118.51,122.36,116.26,120.53,-1.0,1.0
40,2019-05-07 00:00:00,120.93,123.29,116.58,117.11,1.0,0.0
41,2019-05-08 00:00:00,116.88,118.71,115.0,117.69,-1.0,1.0
42,2019-05-09 00:00:00,117.6,118.81,110.26,112.3,1.0,0.0
43,2019-05-10 00:00:00,112.37,115.94,111.09,112.92,1.0,1.0
44,2019-05-11 00:00:00,112.92,126.3,111.77,122.83,1.0,0.0
