,date,open,high,low,close,target,naive_pred
1,2019-06-02 00:00:00,0.02403,0.0241,0.01933,0.02104,1.0,0.0
2,2019-06-03 00:00:00,0.02104,0.02372,0.01959,0.02127,1.0,1.0
3,2019-06-04 00:00:00,0.0212,0.02585,0.02,0.0235,1.0,0.0
4,2019-06-05 00:00:00,0.02346,0.03036,0.02228,0.02835,-1.0,0.0
5,2019-06-06 00:00:00,0.02835,0.03079,0.02418,0.02635,-1.0,0.0
6,2019-06-07 00:00:00,0.02642,0.02816,0.02457,0.02586,1.0,1.0
7,2019-06-08 00:00:00,0.02585,0.02695,0.025,0.02607,-1.0,1.0
8,2019-06-09 00:00:00,0.02609,0.02773,0.02353,0.02426,1.0,0.0
9,2019-06-10 00:00:00,0.02425,0.02588,0.02365,0.02559,-1.0,1.0
10,2019-06-11 00:00:00,0.02559,0.02573,0.0222,0.0225,-1.0,0.0
11,2019-06-12 00:00:00,0.02249,0.02315,0.02131,0.02226,1.0,1.0
12,2019-06-13 00:00:00,0.02227,0.02486,0.02153,0.02229,-1.0,1.0
13,2019-06-14 00:00:00,0.02228,0.02306,0.01961,0.02047,1.0,0.0
14,2019-06-15 00:00:00,0.02047,0.02222,0.02045,0.02159,1.0,1.0
15,2019-06-16 00:00:00,0.02158,0.02164,0.0206,0.0216,-1.0,0.0
16,2019-06-17 00:00:00,0.0216,0.02252,0.02025,0.02044,1.0,0.0
17,2019-06-18 00:00:00,0.02044,0.02398,0.02034,0.023,1.0,1.0
18,2019-06-19 00:00:00,0.02301,0.02478,0.02261,0.02309,-1.0,0.0
19,2019-06-20 00:00:00,0.02312,0.02405,0.02131,0.02232,-1.0,0.0
20,2019-06-21 00:00:00,0.02232,0.02305,0.02022,0.02044,1.0,1.0
21,2019-06-22 00:00:00,0.02044,0.02238,0.02025,0.02141,-1.0,1.0
22,2019-06-23 00:00:00,0.02141,0.02235,0.02071,0.0211,-1.0,0.0
23,2019-06-24 00:00:00,0.02115,0.02194,0.02053,0.02068,-1.0,1.0
24,2019-06-25 00:00:00,0.0207,0.02095,0.0191,0.01926,-1.0,1.0
25,2019-06-26 00:00:00,0.01926,0.01949,0.01674,0.0184,-1.0,1.0
26,2019-06-27 00:00:00,0.0184,0.02127,0.01707,0.0182,1.0,1.0
27,2019-06-28 00:00:00,0.01815,0.02033,0.01811,0.01855,1.0,1.0
28,2019-06-29 00:00:00,0.01854,0.02216,0.0181,0.02022,-1.0,0.0
29,2019-06-30 00:00:00,0.0203,0.02286,0.01905,0.01922,1.0,0.0
30,2019-07-01 00:00:00,0.0192,0.02056,0.01807,0.01934,-1.0,1.0
31,2019-07-02 00:00:00,0.01931,0.01968,0.01704,0.01752,-1.0,0.0
32,2019-07-03 00:00:00,0.0176,0.01841,0.01682,0.01714,-1.0,1.0
33,2019-07-04 00:00:00,0.01715,0.01716,0.01502,0.01569,-1.0,1.0
34,2019-07-05 00:00:00,0.01568,0.01661,0.01521,0.0155,-1.0,1.0
35,2019-07-06 00:00:00,0.01553,0.01585,0.01524,0.01541,1.0,1.0
36,2019-07-07 00:00:00,0.01544,0.01638,0.01521,0.01597,-1.0,1.0
