,date,open,high,low,close,target,naive_pred
1,2018-06-01 00:00:00,0.29567,0.29999,0.27963,0.28863,1.0,0.0
2,2018-06-02 00:00:00,0.28869,0.30489,0.28812,0.2974,1.0,1.0
3,2018-06-03 00:00:00,0.29741,0.312,0.29651,0.30405,-1.0,0.0
4,2018-06-04 00:00:00,0.30406,0.31104,0.28501,0.2908,1.0,0.0
5,2018-06-05 00:00:00,0.29022,0.29876,0.27801,0.29403,1.0,1.0
6,2018-06-06 00:00:00,0.29403,0.30151,0.28817,0.2995,-1.0,0.0
7,2018-06-07 00:00:00,0.29959,0.3062,0.29,0.29298,-1.0,0.0
8,2018-06-08 00:00:00,0.29284,0.29542,0.28471,0.28698,-1.0,1.0
9,2018-06-09 00:00:00,0.28698,0.29135,0.27777,0.28027,-1.0,1.0
10,2018-06-10 00:00:00,0.28027,0.287,0.23681,0.24402,1.0,1.0
11,2018-06-11 00:00:00,0.24472,0.258,0.23377,0.25332,-1.0,1.0
12,2018-06-12 00:00:00,0.25329,0.25332,0.213,0.22717,-1.0,0.0
13,2018-06-13 00:00:00,0.22622,0.23056,0.20331,0.21839,1.0,1.0
14,2018-06-14 00:00:00,0.2184,0.2438,0.21641,0.2399,-1.0,1.0
15,2018-06-15 00:00:00,0.23993,0.24238,0.22799,0.22899,1.0,0.0
16,2018-06-16 00:00:00,0.22883,0.23374,0.22231,0.22953,-1.0,1.0
17,2018-06-17 00:00:00,0.2299,0.23382,0.22571,0.22814,1.0,0.0
18,2018-06-18 00:00:00,0.22815,0.24051,0.21955,0.23262,1.0,1.0
19,2018-06-19 00:00:00,0.23302,0.24054,0.22979,0.23409,-1.0,0.0
20,2018-06-20 00:00:00,0.23469,0.23673,0.22341,0.23067,-1.0,0.0
21,2018-06-21 00:00:00,0.23099,0.23565,0.225,0.22643,-1.0,1.0
22,2018-06-22 00:00:00,0.22642,0.22727,0.19597,0.2004,1.0,1.0
23,2018-06-23 00:00:00,0.2004,0.20543,0.195,0.20212,-1.0,1.0
24,2018-06-24 00:00:00,0.20212,0.20242,0.17607,0.19277,1.0,0.0
25,2018-06-25 00:00:00,0.19278,0.20343,0.18663,0.19751,-1.0,1.0
26,2018-06-26 00:00:00,0.19751,0.19832,0.18286,0.18345,1.0,0.0
27,2018-06-27 00:00:00,0.18294,0.19309,0.18028,0.19036,-1.0,1.0
28,2018-06-28 00:00:00,0.19101,0.19251,0.17462,0.17702,1.0,0.0
29,2018-06-29 00:00:00,0.17667,0.1897,0.17062,0.18653,1.0,1.0
30,2018-06-30 00:00:00,0.18691,0.204,0.18643,0.19319,1.0,0.0
31,2018-07-01 00:00:00,0.19352,0.20059,0.18887,0.19989,1.0,0.0
32,2018-07-02 00:00:00,0.1997,0.21832,0.193,0.21483,-1.0,0.0
33,2018-07-03 00:00:00,0.21483,0.22289,0.2032,0.2053,1.0,0.0
34,2018-07-04 00:00:00,0.2053,0.2323,0.2036,0.2105,-1.0,1.0
35,2018-07-05 00:00:00,0.21065,0.21572,0.19719,0.2006,1.0,0.0
36,2018-07-06 00:00:00,0.2006,0.21081,0.19535,0.2068,1.0,1.0
37,2018-07-07 00:00:00,0.20676,0.209,0.19886,0.20836,1.0,0.0
38,2018-07-08 00:00:00,0.20786,0.2178,0.20662,0.21033,-1.0,0.0
39,2018-07-09 00:00:00,0.21034,0.215,0.20475,0.20575,-1.0,0.0
40,2018-07-10 00:00:00,0.2055,0.20685,0.19011,0.19086,-1.0,1.0
