,date,open,high,low,close,target,naive_pred
1,2019-03-05 00:00:00,0.1675,0.183,0.1666,0.176,0.0,1.0
2,2019-03-06 00:00:00,0.1763,0.1778,0.1696,0.1723,1.0,0.0
3,2019-03-07 00:00:00,0.1727,0.1845,0.1531,0.181,1.0,1.0
4,2019-03-08 00:00:00,0.181,0.209,0.16,0.1947,1.0,0.0
5,2019-03-09 00:00:00,0.1948,0.2146,0.1903,0.208,0.0,0.0
6,2019-03-10 00:00:00,0.2074,0.2137,0.1951,0.1956,0.0,0.0
7,2019-03-11 00:00:00,0.1955,0.2,0.187,0.1925,1.0,1.0
8,2019-03-12 00:00:00,0.1915,0.1979,0.1829,0.1924,0.0,1.0
9,2019-03-13 00:00:00,0.1924,0.2,0.1875,0.1885,1.0,0.0
10,2019-03-14 00:00:00,0.1885,0.202,0.1836,0.1925,1.0,1.0
11,2019-03-15 00:00:00,0.1927,0.199,0.1917,0.1956,1.0,0.0
12,2019-03-16 00:00:00,0.1956,0.1993,0.1945,0.1966,0.0,0.0
13,2019-03-17 00:00:00,0.1966,0.1978,0.1914,0.1931,1.0,0.0
14,2019-03-18 00:00:00,0.1938,0.199,0.1902,0.194,0.0,1.0
15,2019-03-19 00:00:00,0.194,0.1949,0.1903,0.1921,1.0,0.0
16,2019-03-20 00:00:00,0.1912,0.1948,0.1869,0.1942,1.0,1.0
17,2019-03-21 00:00:00,0.194,0.202,0.1866,0.1946,1.0,0.0
18,2019-03-22 00:00:00,0.1946,0.1991,0.1916,0.1976,1.0,0.0
19,2019-03-23 00:00:00,0.1967,0.2022,0.1963,0.2003,1.0,0.0
20,2019-03-24 00:00:00,0.2009,0.2208,0.1893,0.2089,0.0,0.0
21,2019-03-25 00:00:00,0.2089,0.21,0.1943,0.2033,1.0,0.0
22,2019-03-26 00:00:00,0.2033,0.2205,0.2027,0.2142,1.0,1.0
23,2019-03-27 00:00:00,0.2157,0.2277,0.2109,0.2251,1.0,0.0
24,2019-03-28 00:00:00,0.2251,0.259,0.2197,0.2533,1.0,0.0
25,2019-03-29 00:00:00,0.2533,0.3168,0.2516,0.2837,0.0,0.0
