,date,open,high,low,close,target,naive_pred
1,2019-04-27 00:00:00,0.00543,0.00586,0.00516,0.00521,-1.0,0.0
2,2019-04-28 00:00:00,0.00521,0.00527,0.00434,0.00442,-1.0,1.0
3,2019-04-29 00:00:00,0.00442,0.00456,0.00343,0.00347,1.0,1.0
4,2019-04-30 00:00:00,0.00346,0.00516,0.00346,0.00442,-1.0,1.0
5,2019-05-01 00:00:00,0.00442,0.00464,0.00402,0.00432,-1.0,0.0
6,2019-05-02 00:00:00,0.00432,0.00468,0.0041,0.00419,1.0,1.0
7,2019-05-03 00:00:00,0.00419,0.0044,0.00394,0.00423,-1.0,1.0
8,2019-05-04 00:00:00,0.00423,0.00425,0.00381,0.00397,-1.0,0.0
9,2019-05-05 00:00:00,0.00396,0.00406,0.00359,0.00372,1.0,1.0
10,2019-05-06 00:00:00,0.00371,0.00392,0.0035,0.00373,-1.0,1.0
11,2019-05-07 00:00:00,0.00374,0.00385,0.00333,0.00336,-1.0,0.0
12,2019-05-08 00:00:00,0.00335,0.00348,0.00328,0.00333,-1.0,1.0
13,2019-05-09 00:00:00,0.00336,0.00341,0.00303,0.00314,1.0,1.0
14,2019-05-10 00:00:00,0.00313,0.00388,0.00312,0.00378,1.0,1.0
15,2019-05-11 00:00:00,0.00379,0.00505,0.00371,0.0046,1.0,0.0
16,2019-05-12 00:00:00,0.00462,0.00572,0.00444,0.0053,1.0,0.0
17,2019-05-13 00:00:00,0.00529,0.0092,0.00516,0.00868,-1.0,0.0
18,2019-05-14 00:00:00,0.00864,0.0112,0.00718,0.0078,1.0,0.0
19,2019-05-15 00:00:00,0.00777,0.01,0.00705,0.00956,1.0,1.0
20,2019-05-16 00:00:00,0.00957,0.01205,0.00826,0.01087,1.0,0.0
21,2019-05-17 00:00:00,0.01086,0.01507,0.00921,0.01455,-1.0,0.0
22,2019-05-18 00:00:00,0.01456,0.01489,0.01205,0.01235,1.0,0.0
23,2019-05-19 00:00:00,0.01235,0.02069,0.01226,0.02018,1.0,1.0
24,2019-05-20 00:00:00,0.02016,0.035,0.01833,0.0295,1.0,0.0
25,2019-05-21 00:00:00,0.02937,0.045,0.02438,0.02953,-1.0,0.0
26,2019-05-22 00:00:00,0.0295,0.0317,0.0205,0.02209,1.0,0.0
27,2019-05-23 00:00:00,0.02215,0.03401,0.02143,0.02739,-1.0,1.0
28,2019-05-24 00:00:00,0.02736,0.0287,0.02265,0.02529,-1.0,0.0
29,2019-05-25 00:00:00,0.02527,0.02835,0.02302,0.02475,-1.0,1.0
30,2019-05-26 00:00:00,0.02482,0.02725,0.02305,0.02419,-1.0,1.0
31,2019-05-27 00:00:00,0.02417,0.02478,0.02076,0.02235,1.0,1.0
32,2019-05-28 00:00:00,0.02232,0.0254,0.02102,0.0238,-1.0,1.0
33,2019-05-29 00:00:00,0.02379,0.02487,0.02207,0.02212,-1.0,0.0
34,2019-05-30 00:00:00,0.02213,0.0233,0.01824,0.01972,1.0,1.0
35,2019-05-31 00:00:00,0.01972,0.02299,0.01939,0.02216,-1.0,1.0
36,2019-06-01 00:00:00,0.02216,0.02289,0.02067,0.02104,-1.0,0.0
37,2019-06-02 00:00:00,0.02107,0.02221,0.01961,0.02012,-1.0,1.0
38,2019-06-03 00:00:00,0.02012,0.02099,0.01873,0.01911,1.0,1.0
39,2019-06-04 00:00:00,0.01911,0.02198,0.0178,0.02139,1.0,1.0
40,2019-06-05 00:00:00,0.0214,0.02361,0.01954,0.02285,1.0,0.0
41,2019-06-06 00:00:00,0.0229,0.02514,0.0215,0.02361,1.0,0.0
42,2019-06-07 00:00:00,0.02361,0.02488,0.02231,0.02426,1.0,0.0
43,2019-06-08 00:00:00,0.02429,0.02662,0.0233,0.02583,-1.0,0.0
44,2019-06-09 00:00:00,0.02583,0.0276,0.02431,0.02537,1.0,0.0
45,2019-06-10 00:00:00,0.02537,0.02735,0.02388,0.02698,-1.0,1.0
46,2019-06-11 00:00:00,0.02701,0.02706,0.02332,0.0239,-1.0,0.0
47,2019-06-12 00:00:00,0.0239,0.02525,0.02281,0.02305,1.0,1.0
48,2019-06-13 00:00:00,0.02304,0.02475,0.02221,0.0231,-1.0,1.0
49,2019-06-14 00:00:00,0.02314,0.0233,0.019,0.02055,1.0,0.0
50,2019-06-15 00:00:00,0.02053,0.02295,0.02053,0.02179,1.0,1.0
51,2019-06-16 00:00:00,0.02179,0.0228,0.02063,0.0224,-1.0,0.0
52,2019-06-17 00:00:00,0.02239,0.02385,0.02122,0.02175,1.0,0.0
53,2019-06-18 00:00:00,0.02175,0.02289,0.02122,0.02247,1.0,1.0
54,2019-06-19 00:00:00,0.02249,0.0244,0.02233,0.02309,-1.0,0.0
55,2019-06-20 00:00:00,0.02307,0.02376,0.02178,0.02241,-1.0,0.0
56,2019-06-21 00:00:00,0.02242,0.02343,0.02061,0.021,1.0,1.0
57,2019-06-22 00:00:00,0.02103,0.02276,0.0205,0.02194,-1.0,1.0
58,2019-06-23 00:00:00,0.02193,0.02238,0.02078,0.02104,-1.0,0.0
59,2019-06-24 00:00:00,0.02104,0.02169,0.02,0.02072,-1.0,1.0
60,2019-06-25 00:00:00,0.02072,0.02072,0.01903,0.0192,-1.0,1.0
61,2019-06-26 00:00:00,0.0192,0.0195,0.01639,0.01795,1.0,1.0
62,2019-06-27 00:00:00,0.01788,0.02168,0.01723,0.01942,-1.0,1.0
63,2019-06-28 00:00:00,0.01948,0.02116,0.01905,0.0192,1.0,0.0
64,2019-06-29 00:00:00,0.01925,0.02656,0.01922,0.02412,-1.0,1.0
65,2019-06-30 00:00:00,0.02407,0.0269,0.02201,0.02217,1.0,0.0
66,2019-07-01 00:00:00,0.02218,0.02313,0.02009,0.02238,-1.0,1.0
67,2019-07-02 00:00:00,0.02238,0.02265,0.01952,0.02002,-1.0,0.0
68,2019-07-03 00:00:00,0.01998,0.02041,0.01857,0.0193,-1.0,1.0
69,2019-07-04 00:00:00,0.01926,0.0193,0.017,0.01797,1.0,1.0
70,2019-07-05 00:00:00,0.01797,0.01958,0.0176,0.01811,-1.0,1.0
71,2019-07-06 00:00:00,0.01811,0.01844,0.0175,0.01768,-1.0,0.0
72,2019-07-07 00:00:00,0.01768,0.0184,0.01712,0.01759,-1.0,1.0
73,2019-07-08 00:00:00,0.01761,0.01767,0.0165,0.01664,-1.0,1.0
74,2019-07-09 00:00:00,0.01664,0.01722,0.01505,0.01622,-1.0,1.0
75,2019-07-10 00:00:00,0.01622,0.01748,0.01477,0.0161,-1.0,1.0
76,2019-07-11 00:00:00,0.01612,0.01687,0.01418,0.01442,1.0,1.0
77,2019-07-12 00:00:00,0.01443,0.0165,0.01409,0.0157,1.0,1.0
78,2019-07-13 00:00:00,0.0157,0.01778,0.01515,0.01662,-1.0,0.0
79,2019-07-14 00:00:00,0.01664,0.01745,0.01417,0.01431,-1.0,0.0
