,date,open,high,low,close,target,naive_pred
1,2019-03-26 00:00:00,0.0242,0.02479,0.01761,0.01814,1.0,1.0
2,2019-03-27 00:00:00,0.01814,0.02488,0.01653,0.02277,1.0,1.0
3,2019-03-28 00:00:00,0.02275,0.02388,0.02104,0.02293,-1.0,0.0
4,2019-03-29 00:00:00,0.02292,0.02471,0.02069,0.02095,-1.0,0.0
5,2019-03-30 00:00:00,0.02098,0.02187,0.01929,0.02018,-1.0,1.0
6,2019-03-31 00:00:00,0.02019,0.02108,0.01949,0.01967,-1.0,1.0
7,2019-04-01 00:00:00,0.01965,0.02009,0.01881,0.01935,1.0,1.0
8,2019-04-02 00:00:00,0.01933,0.0226,0.01901,0.02007,-1.0,1.0
9,2019-04-03 00:00:00,0.02006,0.02099,0.01736,0.01881,1.0,0.0
10,2019-04-04 00:00:00,0.01881,0.01979,0.018,0.01883,1.0,1.0
11,2019-04-05 00:00:00,0.01885,0.01986,0.01859,0.019,-1.0,0.0
12,2019-04-06 00:00:00,0.01898,0.01935,0.01813,0.01835,1.0,0.0
13,2019-04-07 00:00:00,0.01835,0.01895,0.01806,0.01857,-1.0,1.0
14,2019-04-08 00:00:00,0.01855,0.01885,0.01693,0.01754,1.0,0.0
15,2019-04-09 00:00:00,0.01754,0.02005,0.01655,0.01806,-1.0,1.0
16,2019-04-10 00:00:00,0.01805,0.01955,0.01708,0.01796,-1.0,0.0
17,2019-04-11 00:00:00,0.01796,0.01896,0.01673,0.01789,1.0,1.0
18,2019-04-12 00:00:00,0.01789,0.0191,0.01738,0.01815,1.0,1.0
19,2019-04-13 00:00:00,0.01814,0.01898,0.01788,0.01831,-1.0,0.0
20,2019-04-14 00:00:00,0.0183,0.01834,0.01725,0.01768,-1.0,0.0
21,2019-04-15 00:00:00,0.01768,0.01811,0.01694,0.01704,1.0,1.0
22,2019-04-16 00:00:00,0.01702,0.0178,0.01687,0.01719,1.0,1.0
23,2019-04-17 00:00:00,0.01719,0.019,0.01711,0.018,-1.0,0.0
24,2019-04-18 00:00:00,0.01798,0.0184,0.01759,0.01783,-1.0,0.0
25,2019-04-19 00:00:00,0.01781,0.01811,0.0174,0.01766,1.0,1.0
26,2019-04-20 00:00:00,0.0177,0.01793,0.0173,0.01774,-1.0,1.0
27,2019-04-21 00:00:00,0.01773,0.01863,0.0168,0.01747,1.0,0.0
28,2019-04-22 00:00:00,0.01742,0.01809,0.01711,0.01777,-1.0,1.0
29,2019-04-23 00:00:00,0.01776,0.01849,0.01722,0.01722,-1.0,0.0
30,2019-04-24 00:00:00,0.01723,0.01742,0.01341,0.01427,-1.0,1.0
31,2019-04-25 00:00:00,0.01427,0.01461,0.012,0.01234,-1.0,1.0
