,date,open,high,low,close,target,naive_pred
1,2020-09-16 00:00:00,0.5084,0.51,0.4661,0.4953,0.0,1.0
2,2020-09-17 00:00:00,0.4955,0.5114,0.4519,0.4683,1.0,1.0
3,2020-09-18 00:00:00,0.467,0.5023,0.4569,0.4746,0.0,1.0
4,2020-09-19 00:00:00,0.4744,0.4774,0.4603,0.4676,0.0,0.0
5,2020-09-20 00:00:00,0.4671,0.5019,0.4397,0.4586,0.0,1.0
6,2020-09-21 00:00:00,0.4577,0.4586,0.3928,0.411,1.0,1.0
7,2020-09-22 00:00:00,0.411,0.4285,0.4,0.4189,0.0,1.0
8,2020-09-23 00:00:00,0.4185,0.4211,0.3674,0.3704,1.0,0.0
9,2020-09-24 00:00:00,0.3712,0.4071,0.3647,0.4065,1.0,1.0
10,2020-09-25 00:00:00,0.4069,0.4207,0.3884,0.4117,1.0,0.0
11,2020-09-26 00:00:00,0.4127,0.4293,0.4027,0.426,0.0,0.0
12,2020-09-27 00:00:00,0.426,0.4281,0.3968,0.4151,0.0,0.0
13,2020-09-28 00:00:00,0.4151,0.4208,0.392,0.4004,1.0,1.0
14,2020-09-29 00:00:00,0.4004,0.4283,0.3967,0.4266,0.0,1.0
15,2020-09-30 00:00:00,0.4268,0.4386,0.402,0.4203,1.0,0.0
16,2020-10-01 00:00:00,0.421,0.4505,0.4,0.4355,0.0,1.0
17,2020-10-02 00:00:00,0.4351,0.4355,0.3768,0.3949,0.0,0.0
18,2020-10-03 00:00:00,0.3947,0.4041,0.3859,0.3905,1.0,1.0
19,2020-10-04 00:00:00,0.3897,0.4004,0.3804,0.397,0.0,1.0
20,2020-10-05 00:00:00,0.397,0.4016,0.3849,0.3956,0.0,0.0
21,2020-10-06 00:00:00,0.3956,0.3971,0.3499,0.3592,1.0,1.0
22,2020-10-07 00:00:00,0.3593,0.3716,0.3453,0.3699,1.0,1.0
23,2020-10-08 00:00:00,0.3699,0.3882,0.3522,0.3803,1.0,0.0
